time|pressure
 3644111247.2919473648 |   709649
 3644111248.2920613289 |   709640
  3644111249.291967392 |   709635
  3644111250.292081356 |   709632
  3644111251.292090416 |   709632
 3644111252.2919960022 |   709635
 3644111253.2921104431 |   709640
 3644111254.2921204567 |   709648
 3644111255.2920260429 |   709656
  3644111256.292140007 |   709664
 3644111257.2921490669 |   709670
 3644111258.2920560837 |   709674
 3644111259.2921690941 |   709675
 3644111260.2922840118 |   709674
 3644111261.2920842171 |   709670
 3644111262.2921991348 |   709663
 3644111263.2921042442 |   709655
 3644111264.2921152115 |   709648
 3644111265.2922291756 |   709640
 3644111266.2922391891 |   709635
 3644111267.2922482491 |   709631
 3644111268.2922582626 |   709631
 3644111269.2921643257 |   709633
 3644111270.2922773361 |   709638
 3644111271.2922883034 |   709645
 3644111272.2921934128 |   709655
 3644111273.2923073769 |   709664
 3644111274.2923173904 |   709673
  3644111275.292222023 |   709678
 3644111276.2927532196 |   709682
 3644111277.2926602364 |   709682
 3644111278.2921481133 |   709679
 3644111279.2926793098 |   709671
 3644111280.2921681404 |   709663
  3644111281.292178154 |   709651
 3644111282.2922911644 |   709640
 3644111283.2924060822 |   709630
 3644111284.2924151421 |   709624
 3644111285.2924251556 |   709621
 3644111286.2923312187 |   709622
 3644111287.2923412323 |   709629
 3644111288.2924561501 |   709636
 3644111289.2923612595 |   709648
  3644111290.292371273 |   709662
 3644111291.2923803329 |   709673
 3644111292.2923903465 |   709683
 3644111293.2924003601 |   709687
 3644111294.2925133705 |   709687
 3644111295.2924213409 |   709683
 3644111296.2924294472 |   709675
 3644111297.2925443649 |   709663
  3644111298.292450428 |   709652
 3644111299.2924590111 |   709640
  3644111300.292573452 |   709631
 3644111301.2928962708 |   709624
 3644111302.2924890518 |   709620
 3644111303.2926020622 |   709623
  3644111304.292509079 |   709629
 3644111305.2929363251 |   709639
 3644111306.2929444313 |   709650
 3644111307.2924351692 |   709661
 3644111308.2925481796 |   709672
 3644111309.2918901443 |   709680
 3644111310.2923173904 |   709683
 3644111311.2921204567 |   709681
 3644111312.2921290398 |   709678
 3644111313.2920360565 |   709668
 3644111314.2921500206 |   709659
 3644111315.2919521332 |   709648
 3644111316.2920670509 |   709638
  3644111317.292181015 |   709631
 3644111318.2921924591 |   709627
 3644111319.2922034264 |   709625
 3644111320.2922120094 |   709629
  3644111321.292014122 |   709635
 3644111322.2922329903 |   709641
 3644111323.2922430038 |   709649
 3644111324.2922530174 |   709657
 3644111325.2922644615 |   709663
 3644111326.2921700478 |   709667
 3644111327.2921800613 |   709668
 3644111328.2922954559 |   709667
 3644111329.2925143242 |   709664
 3644111330.2923150063 |   709660
  3644111331.292222023 |   709654
 3644111332.2922320366 |   709649
 3644111333.2921380997 |   709646
 3644111334.2922520638 |   709641
 3644111335.2923660278 |   709640
 3644111336.2922730446 |   709639
 3644111337.2922840118 |   709639
 3644111338.2926063538 |   709641
 3644111339.2921991348 |   709644
 3644111340.2923150063 |   709645
 3644111341.2923240662 |   709647
 3644111342.2926473618 |   709651
 3644111343.2924489975 |   709652
 3644111344.2924604416 |   709655
 3644111345.2923660278 |   709658
 3644111346.2924814224 |   709659
 3644111347.2924900055 |   709660
 3644111348.2923970222 |   709660
 3644111349.2925114632 |   709661
 3644111350.2928342819 |   709659
  3644111351.292427063 |   709657
 3644111352.2925424576 |   709654
 3644111353.2924480438 |   709650
 3644111354.2924580574 |   709645
  3644111355.292573452 |   709642
 3644111356.2924799919 |   709640
 3644111357.2922811508 |   709639
 3644111358.2925000191 |   709640
 3644111359.2925100327 |   709643
 3644111360.2925200462 |   709647
 3644111361.2926363945 |   709653
 3644111362.2925410271 |   709657
 3644111363.2924470901 |   709662
 3644111364.2925610542 |   709664
 3644111365.2929883003 |   709665
 3644111366.2924780846 |   709663
 3644111367.2930092812 |   709659
 3644111368.2926030159 |   709654
  3644111369.292509079 |   709648
 3644111370.2930402756 |   709642
 3644111371.2926340103 |   709637
 3644111372.2925400734 |   709635
 3644111373.2931752205 |   709634
 3644111374.2927694321 |   709638
 3644111375.2926750183 |   709642
 3644111376.2931022644 |   709649
 3644111377.2928004265 |   709653
 3644111378.2927060127 |   709659
 3644111379.2927174568 |   709661
 3644111380.2928314209 |   709662
 3644111381.2927370071 |   709659
 3644111382.2928524017 |   709658
 3644111383.2928614616 |   709652
 3644111384.2930812836 |   709646
 3644111385.2927780151 |   709642
 3644111386.2927894592 |   709640
 3644111387.2926940918 |   709637
 3644111388.2928104401 |   709638
 3644111389.2928190231 |   709640
 3644111390.2928290367 |   709643
  3644111391.292840004 |   709649
 3644111392.2936830521 |   709651
 3644111393.2927560806 |   709654
 3644111394.2928709984 |   709656
  3644111395.292881012 |   709656
 3644111396.2928910255 |   709654
 3644111397.2927970886 |   709651
 3644111398.2929120064 |   709647
 3644111399.2931303978 |   709641
  3644111400.292828083 |   709639
 3644111401.2929430008 |   709636
 3644111402.2928481102 |   709636
 3644111403.2929644585 |   709638
 3644111404.2929739952 |   709642
 3644111405.2928791046 |   709646
 3644111406.2924742699 |   709652
 3644111407.2930054665 |   709657
 3644111408.2930150032 |   709661
 3644111409.2932343483 |   709663
 3644111410.2929320335 |   709662
 3644111411.2925252914 |   709658
  3644111412.292535305 |   709653
 3644111413.2925462723 |   709647
 3644111414.2930774689 |   709641
 3644111415.2924633026 |   709636
  3644111416.292576313 |   709633
 3644111417.2925872803 |   709632
 3644111418.2924933434 |   709632
 3644111419.2926082611 |   709637
 3644111420.2926192284 |   709644
 3644111421.2926282883 |   709650
 3644111422.2930550575 |   709657
 3644111423.2926492691 |   709664
 3644111424.2932844162 |   709668
 3644111425.2926702499 |   709669
  3644111426.292784214 |   709667
 3644111427.2926902771 |   709662
 3644111428.2928042412 |   709655
 3644111429.2928142548 |   709647
 3644111430.2927212715 |   709639
 3644111431.2926273346 |   709632
 3644111432.2932620049 |   709629
 3644111433.2932734489 |   709627
 3644111434.2927622795 |   709629
 3644111435.2932929993 |   709634
 3644111436.2927832603 |   709641
 3644111437.2935214043 |   709648
  3644111438.292907238 |   709655
 3644111439.2929182053 |   709660
 3644111440.2929282188 |   709662
 3644111441.2929391861 |   709662
 3644111442.2927412987 |   709660
 3644111443.2927503586 |   709655
 3644111444.2928652763 |   709650
 3644111445.2936053276 |   709644
 3644111446.2927823067 |   709639
 3644111447.2928962708 |   709634
 3644111448.2937393188 |   709633
 3644111449.2928123474 |   709633
 3644111450.2929263115 |   709636
 3644111451.2936673164 |   709640
 3644111452.2930521965 |   709645
 3644111453.2929573059 |   709650
 3644111454.2929692268 |   709654
 3644111455.2928752899 |   709657
 3644111456.2928853035 |   709658
 3644111457.2930002213 |   709657
 3644111458.2930092812 |   709655
 3644111459.2928123474 |   709654
  3644111460.293030262 |   709650
 3644111461.2930402756 |   709646
 3644111462.2936754227 |   709643
 3644111463.2931652069 |   709641
 3644111464.2939043045 |   709639
 3644111465.2930822372 |   709639
 3644111466.2930922508 |   709640
 3644111467.2931022644 |   709643
 3644111468.2931132317 |   709645
 3644111469.2939562798 |   709647
 3644111470.2931332588 |   709650
 3644111471.2938733101 |   709653
  3644111472.293153286 |   709655
 3644111473.2939982414 |   709655
 3644111474.2930693626 |   709654
 3644111475.2930812836 |   709654
 3644111476.2931962013 |   709651
 3644111477.2940382957 |   709650
  3644111478.293112278 |   709649
 3644111479.2932262421 |   709644
 3644111480.2932362556 |   709643
 3644111481.2931432724 |   709639
 3644111482.2932572365 |   709637
 3644111483.2932672501 |   709635
 3644111484.2932772636 |   709632
 3644111485.2933921814 |   709631
 3644111486.2932982445 |   709633
 3644111487.2933092117 |   709635
 3644111488.2932143211 |   709640
 3644111489.2934331894 |   709645
 3644111490.2933392525 |   709649
 3644111491.2933492661 |   709655
 3644111492.2933602333 |   709658
 3644111493.2942032814 |   709660
 3644111494.2933812141 |   709659
 3644111495.2933912277 |   709656
 3644111496.2934002876 |   709650
 3644111497.2937240601 |   709645
  3644111498.294254303 |   709638
 3644111499.2934331894 |   709632
 3644111500.2934422493 |   709629
 3644111501.2934522629 |   709629
 3644111502.2934632301 |   709630
 3644111503.2934732437 |   709634
 3644111504.2933793068 |   709639
 3644111505.2934942245 |   709645
 3644111506.2935051918 |   709651
 3644111507.2935142517 |   709657
 3644111508.2934203148 |   709660
 3644111509.2935342789 |   709661
 3644111510.2935452461 |   709662
 3644111511.2935562134 |   709660
  3644111512.293982029 |   709656
   3644111513.29347229 |   709650
 3644111514.2934823036 |   709644
 3644111515.2935972214 |   709639
 3644111516.2936081886 |   709636
  3644111517.293513298 |   709634
 3644111518.2936282158 |   709633
 3644111519.2936382294 |   709634
 3644111520.2935442924 |   709635
  3644111521.293554306 |   709638
 3644111522.2937731743 |   709640
 3644111523.2939920425 |   709641
 3644111524.2935862541 |   709645
 3644111525.2936992645 |   709647
  3644111526.294023037 |   709649
 3644111527.2936162949 |   709651
 3644111528.2940430641 |   709650
 3644111529.2937412262 |   709651
 3644111530.2937521935 |   709651
 3644111531.2940740585 |   709649
 3644111532.2937722206 |   709646
 3644111533.2935743332 |   709645
 3644111534.2936882973 |   709641
  3644111535.293803215 |   709637
 3644111536.2938122749 |   709634
 3644111537.2937192917 |   709629
 3644111538.2938342094 |   709629
  3644111539.293844223 |   709627
 3644111540.2937502861 |   709631
 3644111541.2937602997 |   709635
 3644111542.2941870689 |   709641
 3644111543.2937812805 |   709648
 3644111544.2937912941 |   709655
 3644111545.2939071655 |   709660
 3644111546.2939162254 |   709664
 3644111547.2938232422 |   709666
 3644111548.2938332558 |   709665
 3644111549.2939472198 |   709660
 3644111550.2939572334 |   709652
 3644111551.2939682007 |   709643
 3644111552.2939782143 |   709633
 3644111553.2939882278 |   709624
 3644111554.2938942909 |   709616
  3644111555.294008255 |   709614
 3644111556.2940192223 |   709613
 3644111557.2940292358 |   709618
 3644111558.2943520546 |   709626
 3644111559.2939462662 |   709637
 3644111560.2938523293 |   709648
 3644111561.2938623428 |   709657
 3644111562.2940821648 |   709665
 3644111563.2940912247 |   709670
 3644111564.2938933372 |   709669
 3644111565.2941122055 |   709663
 3644111566.2944350243 |   709656
 3644111567.2939243317 |   709644
 3644111568.2940382957 |   709633
  3644111569.294049263 |   709623
 3644111570.2944760323 |   709616
 3644111571.2940702438 |   709610
 3644111572.2941842079 |   709610
 3644111573.2941942215 |   709615
 3644111574.2941012383 |   709623
 3644111575.2940073013 |   709633
 3644111576.2942252159 |   709643
 3644111577.2941322327 |   709653
 3644111578.2940382957 |   709662
 3644111579.2942562103 |   709665
 3644111580.2945804596 |   709666
  3644111581.294172287 |   709662
 3644111582.2941832542 |   709655
 3644111583.2946100235 |   709647
 3644111584.2947244644 |   709638
 3644111585.2942142487 |   709628
 3644111586.2943282127 |   709621
   3644111587.29433918 |   709617
 3644111588.2942452431 |   709617
 3644111589.2941513062 |   709621
 3644111590.2942652702 |   709626
 3644111591.2942762375 |   709635
 3644111592.2941823006 |   709645
 3644111593.2942962646 |   709653
 3644111594.2947220802 |   709661
 3644111595.2946300507 |   709664
 3644111596.2943272591 |   709663
 3644111597.2947540283 |   709659
 3644111598.2943482399 |   709654
  3644111599.294254303 |   709645
 3644111600.2944722176 |   709635
 3644111601.2944831848 |   709626
 3644111602.2943892479 |   709620
 3644111603.2943992615 |   709616
 3644111604.2944092751 |   709617
 3644111605.2950453758 |   709620
 3644111606.2943263054 |   709625
 3644111607.2944412231 |   709632
 3644111608.2948670387 |   709640
 3644111609.2943572998 |   709647
 3644111610.2948880196 |   709651
 3644111611.2948980331 |   709655
 3644111612.2944922447 |   709656
 3644111613.2943983078 |   709655
 3644111614.2944092751 |   709652
 3644111615.2945232391 |   709648
 3644111616.2944293022 |   709642
 3644111617.2948560715 |   709637
 3644111618.2945532799 |   709631
 3644111619.2945652008 |   709628
 3644111620.2949924469 |   709624
 3644111621.2945842743 |   709624
  3644111622.294699192 |   709625
 3644111623.2945013046 |   709626
 3644111624.2945122719 |   709629
 3644111625.2946271896 |   709631
 3644111626.2946362495 |   709633
 3644111627.2945423126 |   709638
 3644111628.2946572304 |   709640
 3644111629.2946681976 |   709642
  3644111630.294573307 |   709643
  3644111631.294585228 |   709643
 3644111632.2946982384 |   709644
  3644111633.294708252 |   709643
 3644111634.2946152687 |   709643
 3644111635.2946252823 |   709640
    3644111636.2947402 |   709639
 3644111637.2945413589 |   709637
 3644111638.2945523262 |   709633
 3644111639.2947702408 |   709628
  3644111640.294781208 |   709627
 3644111641.2945833206 |   709625
 3644111642.2946972847 |   709626
 3644111643.2947072983 |   709629
 3644111644.2941970825 |   709631
 3644111645.2949361801 |   709638
 3644111646.2947382927 |   709643
 3644111647.2943320274 |   709650
 3644111648.2949671745 |   709654
 3644111649.2947692871 |   709656
 3644111650.2947802544 |   709656
 3644111651.2946853638 |   709652
 3644111652.2942790985 |   709647
 3644111653.2943930626 |   709638
 3644111654.2944040298 |   709631
 3644111655.2943100929 |   709622
 3644111656.2948412895 |   709614
 3644111657.2948513031 |   709611
 3644111658.2943410873 |   709610
 3644111659.2944560051 |   709615
 3644111660.2944674492 |   709622
 3644111661.2944760323 |   709633
 3644111662.2943820953 |   709645
 3644111663.2949132919 |   709656
 3644111664.2950282097 |   709666
 3644111665.2944130898 |   709672
 3644111666.2943191528 |   709673
 3644111667.2945380211 |   709669
 3644111668.2945480347 |   709661
 3644111669.2952871323 |   709650
 3644111670.2950901985 |   709635
 3644111671.2954130173 |   709620
 3644111672.2944850922 |   709609
 3644111673.2946000099 |   709601
 3644111674.2947144508 |   709599
 3644111675.2946200371 |   709602
 3644111676.2946314812 |   709612
 3644111677.2950572968 |   709624
  3644111678.295068264 |   709639
 3644111679.2945580482 |   709653
 3644111680.2945680618 |   709666
 3644111681.2946820259 |   709674
 3644111682.2947974205 |   709675
 3644111683.2947030067 |   709672
 3644111684.2954421043 |   709662
 3644111685.2947244644 |   709648
 3644111686.2946300507 |   709634
 3644111687.2954730988 |   709619
 3644111688.2948584557 |   709606
 3644111689.2948694229 |   709597
 3644111690.2948794365 |   709597
 3644111691.2956194878 |   709600
